time1,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time2,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time3,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time11,Pleasure,Arousal,Dominance,time0,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
1722275047.0482,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.0721,neutral,frown,0.169824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.1038,neutral,frown,0.169824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.1355,neutral,frown,0.169824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.1673,neutral,frown,0.237478,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.199,neutral,frown,0.237478,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.2307,neutral,frown,0.237478,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.2624,neutral,frown,0.237478,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.2943,neutral,frown,0.280228,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.326,neutral,frown,0.280228,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.3577,neutral,frown,0.280228,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.3894,neutral,frown,0.280228,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.4212,neutral,frown,0.251613,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.4529,neutral,frown,0.251613,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.4846,neutral,frown,0.251613,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.5164,neutral,frown,0.251613,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.5481,neutral,frown,0.166143,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275047.5481,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.5798,neutral,frown,0.166143,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.6116,neutral,frown,0.166143,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.6434,neutral,frown,0.166143,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.6751,neutral,frown,0.068362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.7068,neutral,frown,0.068362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.7385,neutral,frown,0.068362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.7703,neutral,frown,0.068362,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.802,neutral,frown,0.142088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.8337,neutral,frown,0.142088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.8656,blink,frown,0.142088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.8972,blink,frown,0.142088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.9289,blink,frown,0.329672,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.9607,blink,frown,0.329672,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275047.9925,blink,frown,0.329672,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.0242,neutral,frown,0.329672,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.0559,neutral,frown,0.751177,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275048.0559,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.0876,neutral,frown,0.751177,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.1194,neutral,frown,0.751177,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.1511,neutral,frown,0.751177,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.1828,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.2146,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.2463,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.2781,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.3098,neutral,frown,0.401604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.3416,neutral,frown,0.401604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.3733,neutral,frown,0.401604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.405,neutral,frown,0.401604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.4367,neutral,frown,0.354187,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.4685,neutral,frown,0.354187,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.5002,neutral,frown,0.354187,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.5319,neutral,frown,0.354187,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1722275048.5638,0.472421,0.616506,0.0,0.43304,0.379523,0.625332,0.320723,true,true,true,true,true,true,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1722275048.5638,0.96,0.27,0.02,,,,,
,,,,,1722275048.5638,neutral,frown,0.434606,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275048.5716,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.5955,neutral,frown,0.434606,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.6272,neutral,frown,0.434606,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.6589,neutral,frown,0.434606,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.6907,neutral,frown,0.379767,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.7222,neutral,frown,0.379767,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.7539,neutral,frown,0.379767,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.7856,neutral,frown,0.379767,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.8174,neutral,frown,0.432117,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.8489,neutral,frown,0.432117,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.8805,neutral,frown,0.432117,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.9123,neutral,frown,0.432117,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.944,neutral,frown,0.661664,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275048.9755,neutral,frown,0.661664,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.0068,neutral,frown,0.661664,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.0386,neutral,frown,0.661664,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.0703,neutral,frown,0.378199,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275049.0703,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.102,neutral,frown,0.378199,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.1335,neutral,frown,0.378199,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.1649,neutral,frown,0.378199,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.1965,neutral,frown,0.425801,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.2282,neutral,frown,0.425801,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.26,neutral,frown,0.425801,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.2913,neutral,frown,0.425801,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.3226,neutral,frown,0.450596,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.3543,neutral,frown,0.450596,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.3861,neutral,frown,0.450596,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.4178,neutral,frown,0.450596,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.4491,neutral,frown,0.454994,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.4805,neutral,frown,0.454994,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.5123,neutral,frown,0.454994,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.544,neutral,frown,0.454994,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.5755,neutral,frown,0.479443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275049.5834,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.6069,neutral,frown,0.479443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.6382,neutral,frown,0.479443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.6697,neutral,frown,0.479443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.7014,neutral,frown,0.368465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.7332,neutral,frown,0.368465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.7645,neutral,frown,0.368465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.7959,neutral,frown,0.368465,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.8276,neutral,frown,0.252543,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.8594,neutral,frown,0.252543,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.8909,neutral,frown,0.252543,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.9222,neutral,frown,0.252543,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.9538,neutral,frown,0.193096,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275049.9855,neutral,frown,0.193096,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.0172,neutral,frown,0.193096,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.0487,neutral,frown,0.193096,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.0801,neutral,frown,0.357005,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275050.0801,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.1115,neutral,frown,0.357005,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.1432,neutral,frown,0.357005,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.1749,neutral,frown,0.357005,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.2065,neutral,frown,0.646285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.2378,neutral,frown,0.646285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.2693,neutral,frown,0.646285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.3011,neutral,frown,0.646285,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.3328,neutral,frown,0.740179,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.3642,neutral,frown,0.740179,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.3955,neutral,frown,0.740179,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.4269,neutral,frown,0.740179,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.4585,neutral,frown,0.226989,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.4902,neutral,frown,0.226989,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.5215,neutral,frown,0.226989,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.5529,neutral,frown,0.226989,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.5844,neutral,frown,0.272893,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275050.5844,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.6161,neutral,frown,0.272893,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.6479,neutral,frown,0.272893,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.6792,neutral,frown,0.272893,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.7105,neutral,frown,0.259693,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.7419,neutral,frown,0.259693,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.7737,neutral,frown,0.259693,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.8053,neutral,frown,0.259693,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.8366,neutral,frown,0.256661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.8679,neutral,frown,0.256661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.8995,neutral,frown,0.256661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.9312,neutral,frown,0.256661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.9629,neutral,frown,0.455877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275050.9945,neutral,frown,0.455877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.0258,neutral,frown,0.455877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.0574,blink,frown,0.455877,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.0891,blink,frown,0.755667,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275051.097,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.1207,blink,frown,0.755667,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.152,blink,frown,0.755667,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.1833,blink,frown,0.755667,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.215,neutral,frown,0.807129,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.2468,neutral,frown,0.807129,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.2785,neutral,frown,0.807129,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.3098,neutral,frown,0.807129,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.3411,neutral,frown,0.772249,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.3728,neutral,frown,0.772249,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.4045,blink,frown,0.772249,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.436,blink,frown,0.772249,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.4674,blink,frown,0.585365,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.4987,blink,frown,0.585365,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.5304,blink,frown,0.585365,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.5621,neutral,frown,0.585365,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.5937,neutral,frown,0.305712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275051.5937,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.625,neutral,frown,0.305712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.6564,neutral,frown,0.305712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.6881,neutral,frown,0.305712,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.7199,neutral,frown,0.398476,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.7512,neutral,frown,0.398476,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.7825,neutral,frown,0.398476,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.8139,neutral,frown,0.398476,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.8456,neutral,frown,0.421495,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.8773,neutral,frown,0.421495,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.9088,neutral,frown,0.421495,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.9402,neutral,frown,0.421495,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275051.9716,neutral,frown,0.693525,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.0033,neutral,frown,0.693525,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.035,neutral,frown,0.693525,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.0664,neutral,frown,0.693525,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.0977,neutral,frown,0.782397,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275052.1056,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.129,neutral,frown,0.782397,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.1608,neutral,frown,0.782397,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.1925,neutral,frown,0.782397,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.224,neutral,frown,0.686918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.2553,neutral,frown,0.686918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.2868,neutral,frown,0.686918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.3185,neutral,frown,0.686918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.3502,neutral,frown,0.789081,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.3815,neutral,frown,0.789081,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.4129,neutral,frown,0.789081,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.4444,neutral,frown,0.789081,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.4761,neutral,frown,0.598115,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.5079,neutral,frown,0.598115,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.5394,neutral,frown,0.598115,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.5707,neutral,frown,0.598115,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.602,neutral,frown,0.292695,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275052.602,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.6337,neutral,frown,0.292695,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.6654,neutral,frown,0.292695,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.6967,neutral,frown,0.292695,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.728,neutral,frown,0.224764,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.7596,neutral,frown,0.224764,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.7913,neutral,frown,0.224764,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.823,neutral,frown,0.224764,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.8546,neutral,frown,0.388993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.8859,neutral,frown,0.388993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.9175,neutral,frown,0.388993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.9492,neutral,frown,0.388993,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275052.9808,neutral,frown,0.476212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.0121,neutral,frown,0.476212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.0434,neutral,frown,0.476212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.0749,neutral,frown,0.476212,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.1067,neutral,frown,0.614645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275053.1067,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.1384,neutral,frown,0.614645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.1697,neutral,frown,0.614645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.2011,neutral,frown,0.614645,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.2327,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.2644,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.2959,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.3273,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.3586,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.3903,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.422,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.4536,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.4849,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.5162,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.5479,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.5796,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.6111,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275053.619,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.6424,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.6738,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.7055,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.7372,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.7687,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.8001,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.8314,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.8628,neutral,frown,0.929154,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.8946,neutral,frown,0.929154,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.9261,neutral,frown,0.929154,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.9574,winkL,frown,0.929154,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275053.9887,winkL,frown,0.723245,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.0203,winkL,frown,0.723245,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.052,winkL,frown,0.723245,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.0835,winkL,frown,0.723245,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.1148,winkL,frown,0.685961,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275054.1148,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.1462,winkL,frown,0.685961,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.1778,winkL,frown,0.685961,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.2095,winkL,frown,0.685961,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.241,winkL,frown,0.932004,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.2723,winkL,frown,0.932004,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275054.3036,neutral,frown,0.932004,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
